GWH ID	Wu ID	IHSM SDB ID
GWHTABKE010582	Yangtao2015323	Aveca05vR1g07090.1
GWHTABKE010583	Yangtao2015324	Aveca05vR1g07100.1
GWHTABKE010584	Yangtao2015325	Aveca05vR1g07110.1
GWHTABKE010585	Yangtao2015326	Aveca05vR1g07120.1
GWHTABKE010586	Yangtao2015327	Aveca05vR1g07130.1
GWHTABKE010587	Yangtao2015328	Aveca05vR1g07140.1
GWHTABKE010588	Yangtao2015329	Aveca05vR1g07150.1
GWHTABKE010589	Yangtao2015330	Aveca05vR1g07160.1
GWHTABKE010590	Yangtao2015331	Aveca05vR1g07170.1
GWHTABKE010591	Yangtao2015332	Aveca05vR1g07180.1
GWHTABKE010592	Yangtao2015333	Aveca05vR1g07190.1
GWHTABKE010593	Yangtao2015334	Aveca05vR1g07200.1
GWHTABKE010594	Yangtao2015335	Aveca05vR1g07210.1
GWHTABKE010595	Yangtao2015336	Aveca05vR1g07220.1
GWHTABKE010596	Yangtao2015337	Aveca05vR1g07230.1
GWHTABKE010597	Yangtao2015338	Aveca05vR1g07240.1
GWHTABKE010598	Yangtao2022320	Aveca05vR1g07250.1
GWHTABKE010599	Yangtao2022321	Aveca05vR1g07260.1
GWHTABKE010600	Yangtao2022322	Aveca05vR1g07270.1
GWHTABKE010601	Yangtao2022323	Aveca05vR1g07280.1
GWHTABKE010602	Yangtao2022324	Aveca05vR1g07290.1
GWHTABKE010603	Yangtao2022325	Aveca05vR1g07300.1
GWHTABKE010604	Yangtao2022326	Aveca05vR1g07310.1
GWHTABKE010605	Yangtao2022327	Aveca05vR1g07320.1
GWHTABKE010606	Yangtao2022328	Aveca05vR1g07330.1
GWHTABKE010607	Yangtao2022329	Aveca05vR1g07340.1
GWHTABKE010608	Yangtao2022330	Aveca05vR1g07350.1
GWHTABKE010609	Yangtao2022331	Aveca05vR1g07360.1
GWHTABKE010610	Yangtao2022332	Aveca05vR1g07370.1
GWHTABKE010611	Yangtao2022333	Aveca05vR1g07380.1
GWHTABKE010612	Yangtao2022334	Aveca05vR1g07390.1
GWHTABKE010613	Yangtao2022335	Aveca05vR1g07400.1
GWHTABKE010614	Yangtao2022336	Aveca05vR1g07410.1
GWHTABKE010615	Yangtao2022337	Aveca05vR1g07420.1
GWHTABKE010616	Yangtao2022338	Aveca05vR1g07430.1
GWHTABKE010617	Yangtao2022339	Aveca05vR1g07440.1
GWHTABKE010618	Yangtao2022340	Aveca05vR1g07450.1
GWHTABKE010619	Yangtao2022341	Aveca05vR1g07460.1
GWHTABKE010620	Yangtao2022342	Aveca05vR1g07470.1
GWHTABKE010621	Yangtao2022343	Aveca05vR1g07480.1
GWHTABKE010622	Yangtao2022344	Aveca05vR1g07490.1
GWHTABKE010623	Yangtao2022345	Aveca05vR1g07500.1
GWHTABKE010624	Yangtao2022346	Aveca05vR1g07510.1
GWHTABKE010625	Yangtao2022347	Aveca05vR1g07520.1
GWHTABKE010626	Yangtao2022348	Aveca05vR1g07530.1
GWHTABKE010627	Yangtao2022349	Aveca05vR1g07540.1
GWHTABKE010628	Yangtao2022350	Aveca05vR1g07550.1
GWHTABKE010629	Yangtao2022351	Aveca05vR1g07560.1
GWHTABKE010630	Yangtao2022352	Aveca05vR1g07570.1
GWHTABKE010631	Yangtao2022353	Aveca05vR1g07580.1
GWHTABKE010632	Yangtao2022354	Aveca05vR1g07590.1
GWHTABKE010633	Yangtao2022355	Aveca05vR1g07600.1
GWHTABKE010634	Yangtao2022356	Aveca05vR1g07610.1
GWHTABKE010635	Yangtao2022357	Aveca05vR1g07620.1
GWHTABKE010636	Yangtao2022358	Aveca05vR1g07630.1
GWHTABKE010637	Yangtao2022359	Aveca05vR1g07640.1
GWHTABKE010638	Yangtao2022360	Aveca05vR1g07650.1
GWHTABKE010639	Yangtao2022361	Aveca05vR1g07660.1
GWHTABKE010640	Yangtao2022362	Aveca05vR1g07670.1
GWHTABKE010641	Yangtao2022363	Aveca05vR1g07680.1
GWHTABKE010642	Yangtao2022364	Aveca05vR1g07690.1
GWHTABKE010643	Yangtao2022365	Aveca05vR1g07700.1
GWHTABKE010644	Yangtao2022366	Aveca05vR1g07710.1
GWHTABKE010645	Yangtao2022367	Aveca05vR1g07720.1
GWHTABKE010646	Yangtao2022368	Aveca05vR1g07730.1
GWHTABKE010647	Yangtao2022369	Aveca05vR1g07740.1
GWHTABKE010648	Yangtao2022370	Aveca05vR1g07750.1
GWHTABKE010649	Yangtao2022371	Aveca05vR1g07760.1
GWHTABKE010650	Yangtao2022372	Aveca05vR1g07770.1
GWHTABKE010651	Yangtao2022373	Aveca05vR1g07780.1
GWHTABKE010652	Yangtao2022374	Aveca05vR1g07790.1
GWHTABKE010653	Yangtao2022375	Aveca05vR1g07800.1
GWHTABKE010654	Yangtao2022376	Aveca05vR1g07810.1
GWHTABKE010655	Yangtao2022377	Aveca05vR1g07820.1
GWHTABKE010656	Yangtao2022378	Aveca05vR1g07830.1
GWHTABKE010657	Yangtao2022379	Aveca05vR1g07840.1
GWHTABKE010658	Yangtao2022380	Aveca05vR1g07850.1
GWHTABKE010659	Yangtao2022381	Aveca05vR1g07860.1
GWHTABKE010660	Yangtao2022382	Aveca05vR1g07870.1
GWHTABKE010661	Yangtao2022383	Aveca05vR1g07880.1
GWHTABKE010662	Yangtao2022384	Aveca05vR1g07890.1
GWHTABKE010663	Yangtao2022385	Aveca05vR1g07900.1
GWHTABKE010664	Yangtao2022386	Aveca05vR1g07910.1
GWHTABKE010665	Yangtao2022387	Aveca05vR1g07920.1
GWHTABKE010666	Yangtao2022388	Aveca05vR1g07930.1
GWHTABKE010667	Yangtao2022389	Aveca05vR1g07940.1
GWHTABKE010668	Yangtao2022390	Aveca05vR1g07950.1
GWHTABKE010669	Yangtao2022391	Aveca05vR1g07960.1
GWHTABKE010670	Yangtao2022392	Aveca05vR1g07970.1
GWHTABKE010671	Yangtao2022393	Aveca05vR1g07980.1
GWHTABKE010672	Yangtao2022394	Aveca05vR1g07990.1
GWHTABKE010673	Yangtao2022395	Aveca05vR1g08000.1
GWHTABKE010674	Yangtao2022396	Aveca05vR1g08010.1
GWHTABKE010675	Yangtao2019315	Aveca05vR1g08020.1
GWHTABKE010676	Yangtao2019316	Aveca05vR1g08030.1
GWHTABKE010677	Yangtao2019317	Aveca05vR1g08040.1
GWHTABKE010678	Yangtao2019318	Aveca05vR1g08050.1
GWHTABKE010679	Yangtao2019319	Aveca05vR1g08060.1
GWHTABKE010680	Yangtao2019320	Aveca05vR1g08070.1
GWHTABKE010681	Yangtao2019321	Aveca05vR1g08080.1
GWHTABKE010682	Yangtao2019322	Aveca05vR1g08090.1
GWHTABKE010683	Yangtao2019323	Aveca05vR1g08100.1
GWHTABKE010684	Yangtao2019324	Aveca05vR1g08110.1
GWHTABKE010685	Yangtao2019325	Aveca05vR1g08120.1
GWHTABKE010686	Yangtao2019326	Aveca05vR1g08130.1
GWHTABKE010687	Yangtao2019327	Aveca05vR1g08140.1
GWHTABKE010688	Yangtao2019328	Aveca05vR1g08150.1
GWHTABKE010689	Yangtao2019329	Aveca05vR1g08160.1
GWHTABKE010690	Yangtao2019330	Aveca05vR1g08170.1
GWHTABKE010691	Yangtao2019331	Aveca05vR1g08180.1
GWHTABKE010692	Yangtao2019332	Aveca05vR1g08190.1
GWHTABKE010693	Yangtao2019333	Aveca05vR1g08200.1
GWHTABKE010694	Yangtao2019334	Aveca05vR1g08210.1
GWHTABKE010695	Yangtao2019335	Aveca05vR1g08220.1
GWHTABKE010696	Yangtao2019336	Aveca05vR1g08230.1
GWHTABKE010697	Yangtao2019337	Aveca05vR1g08240.1
GWHTABKE010698	Yangtao2019338	Aveca05vR1g08250.1
GWHTABKE010699	Yangtao2019339	Aveca05vR1g08260.1
GWHTABKE010700	Yangtao2019340	Aveca05vR1g08270.1
GWHTABKE010701	Yangtao2019341	Aveca05vR1g08280.1
GWHTABKE010702	Yangtao2019342	Aveca05vR1g08290.1
GWHTABKE010703	Yangtao2019343	Aveca05vR1g08300.1
GWHTABKE010704	Yangtao2019344	Aveca05vR1g08310.1
GWHTABKE010705	Yangtao2019345	Aveca05vR1g08320.1
GWHTABKE010706	Yangtao2019346	Aveca05vR1g08330.1
GWHTABKE010707	Yangtao2019347	Aveca05vR1g08340.1
GWHTABKE010708	Yangtao2019348	Aveca05vR1g08350.1
GWHTABKE010709	Yangtao2019349	Aveca05vR1g08360.1
GWHTABKE010710	Yangtao2019350	Aveca05vR1g08370.1
GWHTABKE010711	Yangtao2019351	Aveca05vR1g08380.1
GWHTABKE010712	Yangtao2019352	Aveca05vR1g08390.1
GWHTABKE010713	Yangtao2019353	Aveca05vR1g08400.1
GWHTABKE010714	Yangtao2019354	Aveca05vR1g08410.1
GWHTABKE010715	Yangtao2019355	Aveca05vR1g08420.1
GWHTABKE010716	Yangtao2019356	Aveca05vR1g08430.1
GWHTABKE010717	Yangtao2019357	Aveca05vR1g08440.1
GWHTABKE010718	Yangtao2019358	Aveca05vR1g08450.1
GWHTABKE010719	Yangtao2019359	Aveca05vR1g08460.1
GWHTABKE010720	Yangtao2019360	Aveca05vR1g08470.1
GWHTABKE010721	Yangtao2019361	Aveca05vR1g08480.1
GWHTABKE010722	Yangtao2019362	Aveca05vR1g08490.1
GWHTABKE010723	Yangtao2019363	Aveca05vR1g08500.1
GWHTABKE010724	Yangtao2019364	Aveca05vR1g08510.1
GWHTABKE010725	Yangtao2019365	Aveca05vR1g08520.1
GWHTABKE010726	Yangtao2019366	Aveca05vR1g08530.1
GWHTABKE010727	Yangtao2019367	Aveca05vR1g08540.1
GWHTABKE010728	Yangtao2019368	Aveca05vR1g08550.1
GWHTABKE010729	Yangtao2019369	Aveca05vR1g08560.1
GWHTABKE010730	Yangtao2019370	Aveca05vR1g08570.1
GWHTABKE010731	Yangtao2019371	Aveca05vR1g08580.1
GWHTABKE010732	Yangtao2019372	Aveca05vR1g08590.1
GWHTABKE010733	Yangtao2019373	Aveca05vR1g08600.1
GWHTABKE010734	Yangtao2019374	Aveca05vR1g08610.1
GWHTABKE010735	Yangtao2019375	Aveca05vR1g08620.1
GWHTABKE010736	Yangtao2019376	Aveca05vR1g08630.1
GWHTABKE010737	Yangtao2019377	Aveca05vR1g08640.1
GWHTABKE010738	Yangtao2019378	Aveca05vR1g08650.1
GWHTABKE010739	Yangtao2019379	Aveca05vR1g08660.1
GWHTABKE010740	Yangtao2019380	Aveca05vR1g08670.1
GWHTABKE010741	Yangtao2019381	Aveca05vR1g08680.1
GWHTABKE010742	Yangtao2019382	Aveca05vR1g08690.1
GWHTABKE010743	Yangtao2019383	Aveca05vR1g08700.1
GWHTABKE010744	Yangtao2019384	Aveca05vR1g08710.1
GWHTABKE010745	Yangtao2019385	Aveca05vR1g08720.1
GWHTABKE010746	Yangtao2019386	Aveca05vR1g08730.1
GWHTABKE010747	Yangtao2019387	Aveca05vR1g08740.1
GWHTABKE010748	Yangtao2019388	Aveca05vR1g08750.1
GWHTABKE010749	Yangtao2019389	Aveca05vR1g08760.1
GWHTABKE010750	Yangtao2019390	Aveca05vR1g08770.1
GWHTABKE010751	Yangtao2019391	Aveca05vR1g08780.1
GWHTABKE010752	Yangtao2019392	Aveca05vR1g08790.1
GWHTABKE010753	Yangtao2019393	Aveca05vR1g08800.1
GWHTABKE010754	Yangtao2019394	Aveca05vR1g08810.1
GWHTABKE010755	Yangtao2019395	Aveca05vR1g08820.1
GWHTABKE010756	Yangtao2019396	Aveca05vR1g08830.1
GWHTABKE010757	Yangtao2019397	Aveca05vR1g08840.1
GWHTABKE010758	Yangtao2019398	Aveca05vR1g08850.1
GWHTABKE010759	Yangtao2019399	Aveca05vR1g08860.1
GWHTABKE010760	Yangtao2019400	Aveca05vR1g08870.1
GWHTABKE010761	Yangtao2019401	Aveca05vR1g08880.1
GWHTABKE010762	Yangtao2019402	Aveca05vR1g08890.1
GWHTABKE010763	Yangtao2019403	Aveca05vR1g08900.1
GWHTABKE010764	Yangtao2019404	Aveca05vR1g08910.1
GWHTABKE010765	Yangtao2019405	Aveca05vR1g08920.1
GWHTABKE010766	Yangtao2019406	Aveca05vR1g08930.1
GWHTABKE010767	Yangtao2019407	Aveca05vR1g08940.1
GWHTABKE010768	Yangtao2019408	Aveca05vR1g08950.1
GWHTABKE010769	Yangtao2019409	Aveca05vR1g08960.1
GWHTABKE010770	Yangtao2019410	Aveca05vR1g08970.1
GWHTABKE010771	Yangtao2019411	Aveca05vR1g08980.1
GWHTABKE010772	Yangtao2019412	Aveca05vR1g08990.1
GWHTABKE010773	Yangtao2019413	Aveca05vR1g09000.1
GWHTABKE010774	Yangtao2019414	Aveca05vR1g09010.1
GWHTABKE010775	Yangtao2019415	Aveca05vR1g09020.1
GWHTABKE010776	Yangtao2019416	Aveca05vR1g09030.1
GWHTABKE010777	Yangtao2019417	Aveca05vR1g09040.1
GWHTABKE010778	Yangtao2019418	Aveca05vR1g09050.1
GWHTABKE010779	Yangtao2019419	Aveca05vR1g09060.1
GWHTABKE010780	Yangtao2019420	Aveca05vR1g09070.1
GWHTABKE010781	Yangtao2019421	Aveca05vR1g09080.1
GWHTABKE010782	Yangtao2019422	Aveca05vR1g09090.1
GWHTABKE010783	Yangtao2019423	Aveca05vR1g09100.1
GWHTABKE010784	Yangtao2019424	Aveca05vR1g09110.1
GWHTABKE010785	Yangtao2019425	Aveca05vR1g09120.1
GWHTABKE010786	Yangtao2019426	Aveca05vR1g09130.1
GWHTABKE010787	Yangtao2019428	Aveca05vR1g09140.1
GWHTABKE010788	Yangtao2019427	Aveca05vR1g09150.1
GWHTABKE010789	Yangtao2019429	Aveca05vR1g09160.1
GWHTABKE010790	Yangtao2019430	Aveca05vR1g09170.1
GWHTABKE010791	Yangtao2019431	Aveca05vR1g09180.1
GWHTABKE010792	Yangtao2019432	Aveca05vR1g09190.1
GWHTABKE010793	Yangtao2019433	Aveca05vR1g09200.1
GWHTABKE010794	Yangtao2019434	Aveca05vR1g09210.1
GWHTABKE010795	Yangtao2019435	Aveca05vR1g09220.1
GWHTABKE010796	Yangtao2019436	Aveca05vR1g09230.1
GWHTABKE010797	Yangtao2019437	Aveca05vR1g09240.1
GWHTABKE010798	Yangtao2019438	Aveca05vR1g09250.1
GWHTABKE010799	Yangtao2019439	Aveca05vR1g09260.1
GWHTABKE010800	Yangtao2019440	Aveca05vR1g09270.1
GWHTABKE010801	Yangtao2019441	Aveca05vR1g09280.1
GWHTABKE010802	Yangtao2019442	Aveca05vR1g09290.1
GWHTABKE010803	Yangtao2019443	Aveca05vR1g09300.1
GWHTABKE010804	Yangtao2019444	Aveca05vR1g09310.1
GWHTABKE010805	Yangtao2019445	Aveca05vR1g09320.1
GWHTABKE010806	Yangtao2019446	Aveca05vR1g09330.1
GWHTABKE010807	Yangtao2019447	Aveca05vR1g09340.1
GWHTABKE010808	Yangtao2019448	Aveca05vR1g09350.1
GWHTABKE010809	Yangtao2019449	Aveca05vR1g09360.1
GWHTABKE010810	Yangtao2019450	Aveca05vR1g09370.1
GWHTABKE010811	Yangtao2019451	Aveca05vR1g09380.1
GWHTABKE010812	Yangtao2019452	Aveca05vR1g09390.1
GWHTABKE010813	Yangtao2019453	Aveca05vR1g09400.1
GWHTABKE010814	Yangtao2019454	Aveca05vR1g09410.1
GWHTABKE010815	Yangtao2019455	Aveca05vR1g09420.1
GWHTABKE010816	Yangtao2019456	Aveca05vR1g09430.1
GWHTABKE010817	Yangtao2019457	Aveca05vR1g09440.1
GWHTABKE010818	Yangtao2019458	Aveca05vR1g09450.1
GWHTABKE010819	Yangtao2019459	Aveca05vR1g09460.1
GWHTABKE010820	Yangtao2019460	Aveca05vR1g09470.1
GWHTABKE010821	Yangtao2019461	Aveca05vR1g09480.1
GWHTABKE010822	Yangtao2019462	Aveca05vR1g09490.1
GWHTABKE010823	Yangtao2019463	Aveca05vR1g09500.1
GWHTABKE010824	Yangtao2019464	Aveca05vR1g09510.1
GWHTABKE010825	Yangtao2019465	Aveca05vR1g09520.1
GWHTABKE010826	Yangtao2019466	Aveca05vR1g09530.1
GWHTABKE010827	Yangtao2019467	Aveca05vR1g09540.1
GWHTABKE010828	Yangtao2019468	Aveca05vR1g09550.1
GWHTABKE010829	Yangtao2019469	Aveca05vR1g09560.1
GWHTABKE010830	Yangtao2019470	Aveca05vR1g09570.1
GWHTABKE010831	Yangtao2019471	Aveca05vR1g09580.1
GWHTABKE010832	Yangtao2019472	Aveca05vR1g09590.1
GWHTABKE010833	Yangtao2019473	Aveca05vR1g09600.1
GWHTABKE010834	Yangtao2019474	Aveca05vR1g09610.1
GWHTABKE010835	Yangtao2019475	Aveca05vR1g09620.1
GWHTABKE010836	Yangtao2019476	Aveca05vR1g09630.1
GWHTABKE010837	Yangtao2019477	Aveca05vR1g09640.1
GWHTABKE010838	Yangtao2019478	Aveca05vR1g09650.1
GWHTABKE010839	Yangtao2019479	Aveca05vR1g09660.1
GWHTABKE010840	Yangtao2019480	Aveca05vR1g09670.1
GWHTABKE010841	Yangtao2019481	Aveca05vR1g09680.1
GWHTABKE010842	Yangtao2019482	Aveca05vR1g09690.1
GWHTABKE010843	Yangtao2019483	Aveca05vR1g09700.1
GWHTABKE010844	Yangtao2019484	Aveca05vR1g09710.1
GWHTABKE010845	Yangtao2019485	Aveca05vR1g09720.1
GWHTABKE010846	Yangtao2019486	Aveca05vR1g09730.1
GWHTABKE010847	Yangtao2019487	Aveca05vR1g09740.1
GWHTABKE010848	Yangtao2019488	Aveca05vR1g09750.1
GWHTABKE010849	Yangtao2019489	Aveca05vR1g09760.1
GWHTABKE010850	Yangtao2019490	Aveca05vR1g09770.1
GWHTABKE010851	Yangtao2019491	Aveca05vR1g09780.1
GWHTABKE010852	Yangtao2019492	Aveca05vR1g09790.1
GWHTABKE010853	Yangtao2019493	Aveca05vR1g09800.1
GWHTABKE010854	Yangtao2019494	Aveca05vR1g09810.1
GWHTABKE010855	Yangtao2019495	Aveca05vR1g09820.1
GWHTABKE010856	Yangtao2019496	Aveca05vR1g09830.1
GWHTABKE010857	Yangtao2019497	Aveca05vR1g09840.1
GWHTABKE010858	Yangtao2019498	Aveca05vR1g09850.1
GWHTABKE010859	Yangtao2019499	Aveca05vR1g09860.1
GWHTABKE010860	Yangtao2019500	Aveca05vR1g09870.1
GWHTABKE010861	Yangtao2019501	Aveca05vR1g09880.1
GWHTABKE010862	Yangtao2019502	Aveca05vR1g09890.1
GWHTABKE010863	Yangtao2019503	Aveca05vR1g09900.1
GWHTABKE010864	Yangtao2019504	Aveca05vR1g09910.1
GWHTABKE010865	Yangtao2019505	Aveca05vR1g09920.1
GWHTABKE010866	Yangtao2019506	Aveca05vR1g09930.1
GWHTABKE010867	Yangtao2019507	Aveca05vR1g09940.1
GWHTABKE010868	Yangtao2019508	Aveca05vR1g09950.1
GWHTABKE010869	Yangtao2019509	Aveca05vR1g09960.1
GWHTABKE010870	Yangtao2019510	Aveca05vR1g09970.1
GWHTABKE010871	Yangtao2019511	Aveca05vR1g09980.1
GWHTABKE010872	Yangtao2019512	Aveca05vR1g09990.1
GWHTABKE010873	Yangtao2019513	Aveca05vR1g10000.1
GWHTABKE010874	Yangtao2019514	Aveca05vR1g10010.1
GWHTABKE010875	Yangtao2019515	Aveca05vR1g10020.1
GWHTABKE010876	Yangtao2019516	Aveca05vR1g10030.1
GWHTABKE010877	Yangtao2019517	Aveca05vR1g10040.1
GWHTABKE010878	Yangtao2019518	Aveca05vR1g10050.1
GWHTABKE010879	Yangtao2019519	Aveca05vR1g10060.1
GWHTABKE010880	Yangtao2019520	Aveca05vR1g10070.1
GWHTABKE010881	Yangtao2019521	Aveca05vR1g10080.1
GWHTABKE010882	Yangtao2019522	Aveca05vR1g10090.1
GWHTABKE010883	Yangtao2021789	Aveca05vR1g10100.1
GWHTABKE010884	Yangtao2021788	Aveca05vR1g10110.1
GWHTABKE010885	Yangtao2021787	Aveca05vR1g10120.1
GWHTABKE010886	Yangtao2021786	Aveca05vR1g10130.1
GWHTABKE010887	Yangtao2021785	Aveca05vR1g10140.1
GWHTABKE010888	Yangtao2021784	Aveca05vR1g10150.1
GWHTABKE010889	Yangtao2021783	Aveca05vR1g10160.1
GWHTABKE010890	Yangtao2021782	Aveca05vR1g10170.1
GWHTABKE010891	Yangtao2021781	Aveca05vR1g10180.1
GWHTABKE010892	Yangtao2021780	Aveca05vR1g10190.1
GWHTABKE010893	Yangtao2021779	Aveca05vR1g10200.1
GWHTABKE010894	Yangtao2021778	Aveca05vR1g10210.1
GWHTABKE010895	Yangtao2021777	Aveca05vR1g10220.1
GWHTABKE010896	Yangtao2021776	Aveca05vR1g10230.1
GWHTABKE010897	Yangtao2021775	Aveca05vR1g10240.1
GWHTABKE010898	Yangtao2021774	Aveca05vR1g10250.1
GWHTABKE010899	Yangtao2021773	Aveca05vR1g10260.1
GWHTABKE010900	Yangtao2021772	Aveca05vR1g10270.1
GWHTABKE010901	Yangtao2021771	Aveca05vR1g10280.1
GWHTABKE010902	Yangtao2021770	Aveca05vR1g10290.1
GWHTABKE010903	Yangtao2021769	Aveca05vR1g10300.1
GWHTABKE010904	Yangtao2021767	Aveca05vR1g10310.1
GWHTABKE010905	Yangtao2021768	Aveca05vR1g10320.1
GWHTABKE010906	Yangtao2021766	Aveca05vR1g10330.1
GWHTABKE010907	Yangtao2021765	Aveca05vR1g10340.1
GWHTABKE010908	Yangtao2021764	Aveca05vR1g10350.1
GWHTABKE010909	Yangtao2021763	Aveca05vR1g10360.1
GWHTABKE010910	Yangtao2021762	Aveca05vR1g10370.1
GWHTABKE010911	Yangtao2021761	Aveca05vR1g10380.1
GWHTABKE010912	Yangtao2021760	Aveca05vR1g10390.1
GWHTABKE010913	Yangtao2021759	Aveca05vR1g10400.1
GWHTABKE010914	Yangtao2021758	Aveca05vR1g10410.1
GWHTABKE010915	Yangtao2021757	Aveca05vR1g10420.1
GWHTABKE010916	Yangtao2021756	Aveca05vR1g10430.1
GWHTABKE010917	Yangtao2021755	Aveca05vR1g10440.1
GWHTABKE010918	Yangtao2021754	Aveca05vR1g10450.1
GWHTABKE010919	Yangtao2021752	Aveca05vR1g10460.1
GWHTABKE010920	Yangtao2021753	Aveca05vR1g10470.1
GWHTABKE010921	Yangtao2021750	Aveca05vR1g10480.1
GWHTABKE010922	Yangtao2021751	Aveca05vR1g10490.1
GWHTABKE010923	Yangtao2021749	Aveca05vR1g10500.1
GWHTABKE010924	Yangtao2021748	Aveca05vR1g10510.1
GWHTABKE010925	Yangtao2021747	Aveca05vR1g10520.1
GWHTABKE010926	Yangtao2021746	Aveca05vR1g10530.1
GWHTABKE010927	Yangtao2021745	Aveca05vR1g10540.1
GWHTABKE010928	Yangtao2021744	Aveca05vR1g10550.1
GWHTABKE010929	Yangtao2021743	Aveca05vR1g10560.1
GWHTABKE010930	Yangtao2021742	Aveca05vR1g10570.1
GWHTABKE010931	Yangtao2021741	Aveca05vR1g10580.1
GWHTABKE010932	Yangtao2021740	Aveca05vR1g10590.1
GWHTABKE010933	Yangtao2021739	Aveca05vR1g10600.1
GWHTABKE010934	Yangtao2021738	Aveca05vR1g10610.1
GWHTABKE010935	Yangtao2021737	Aveca05vR1g10620.1
GWHTABKE010936	Yangtao2021736	Aveca05vR1g10630.1
GWHTABKE010937	Yangtao2021735	Aveca05vR1g10640.1
GWHTABKE010938	Yangtao2020647	Aveca05vR1g10650.1
GWHTABKE010939	Yangtao2020648	Aveca05vR1g10660.1
GWHTABKE010940	Yangtao2020649	Aveca05vR1g10670.1
GWHTABKE010941	Yangtao2020650	Aveca05vR1g10680.1
GWHTABKE010942	Yangtao2020651	Aveca05vR1g10690.1
GWHTABKE010943	Yangtao2020652	Aveca05vR1g10700.1
GWHTABKE010944	Yangtao2020653	Aveca05vR1g10710.1
GWHTABKE010945	Yangtao2020654	Aveca05vR1g10720.1
GWHTABKE010946	Yangtao2020655	Aveca05vR1g10730.1
GWHTABKE010947	Yangtao2020656	Aveca05vR1g10740.1
GWHTABKE010948	Yangtao2020657	Aveca05vR1g10750.1
GWHTABKE010949	Yangtao2020658	Aveca05vR1g10760.1
GWHTABKE010950	Yangtao2020659	Aveca05vR1g10770.1
GWHTABKE010951	Yangtao2020660	Aveca05vR1g10780.1
GWHTABKE010952	Yangtao2020661	Aveca05vR1g10790.1
GWHTABKE010953	Yangtao2020662	Aveca05vR1g10800.1
GWHTABKE010954	Yangtao2020663	Aveca05vR1g10810.1
GWHTABKE010955	Yangtao2020664	Aveca05vR1g10820.1
GWHTABKE010956	Yangtao2020665	Aveca05vR1g10830.1
GWHTABKE010957	Yangtao2020666	Aveca05vR1g10840.1
GWHTABKE010958	Yangtao2020667	Aveca05vR1g10850.1
GWHTABKE010959	Yangtao2020668	Aveca05vR1g10860.1
GWHTABKE010960	Yangtao2020669	Aveca05vR1g10870.1
GWHTABKE010961	Yangtao2020670	Aveca05vR1g10880.1
GWHTABKE010962	Yangtao2020671	Aveca05vR1g10890.1
GWHTABKE010963	Yangtao2020672	Aveca05vR1g10900.1
GWHTABKE010964	Yangtao2020674	Aveca05vR1g10910.1
GWHTABKE010965	Yangtao2020673	Aveca05vR1g10920.1
GWHTABKE010966	Yangtao2020675	Aveca05vR1g10930.1
GWHTABKE010967	Yangtao2020676	Aveca05vR1g10940.1
GWHTABKE010968	Yangtao2020677	Aveca05vR1g10950.1
GWHTABKE010969	Yangtao2020678	Aveca05vR1g10960.1
GWHTABKE010970	Yangtao2020679	Aveca05vR1g10970.1
GWHTABKE010971	Yangtao2020680	Aveca05vR1g10980.1
GWHTABKE010972	Yangtao2020681	Aveca05vR1g10990.1
GWHTABKE010973	Yangtao2020682	Aveca05vR1g11000.1
GWHTABKE010974	Yangtao2020683	Aveca05vR1g11010.1
GWHTABKE010975	Yangtao2020684	Aveca05vR1g11020.1
GWHTABKE010976	Yangtao2020685	Aveca05vR1g11030.1
GWHTABKE010977	Yangtao2020686	Aveca05vR1g11040.1
GWHTABKE010978	Yangtao2020687	Aveca05vR1g11050.1
GWHTABKE010979	Yangtao2020688	Aveca05vR1g11060.1
GWHTABKE010980	Yangtao2020689	Aveca05vR1g11070.1
GWHTABKE010981	Yangtao2020690	Aveca05vR1g11080.1
GWHTABKE010982	Yangtao2020691	Aveca05vR1g11090.1
GWHTABKE010983	Yangtao2020692	Aveca05vR1g11100.1
GWHTABKE010984	Yangtao2020693	Aveca05vR1g11110.1
GWHTABKE010985	Yangtao2020694	Aveca05vR1g11120.1
GWHTABKE010986	Yangtao2020695	Aveca05vR1g11130.1
GWHTABKE010987	Yangtao2020696	Aveca05vR1g11140.1
GWHTABKE010988	Yangtao2020697	Aveca05vR1g11150.1
GWHTABKE010989	Yangtao2020698	Aveca05vR1g11160.1
GWHTABKE010990	Yangtao2020699	Aveca05vR1g11170.1
GWHTABKE010991	Yangtao2020700	Aveca05vR1g11180.1
GWHTABKE010992	Yangtao2020701	Aveca05vR1g11190.1
GWHTABKE010993	Yangtao2020702	Aveca05vR1g11200.1
GWHTABKE010994	Yangtao2020703	Aveca05vR1g11210.1
GWHTABKE010995	Yangtao2020704	Aveca05vR1g11220.1
GWHTABKE010996	Yangtao2020705	Aveca05vR1g11230.1
GWHTABKE010997	Yangtao2020706	Aveca05vR1g11240.1
GWHTABKE010998	Yangtao2020707	Aveca05vR1g11250.1
GWHTABKE010999	Yangtao2020708	Aveca05vR1g11260.1
GWHTABKE011000	Yangtao2020709	Aveca05vR1g11270.1
GWHTABKE011001	Yangtao2020710	Aveca05vR1g11280.1
GWHTABKE011002	Yangtao2020711	Aveca05vR1g11290.1
GWHTABKE011003	Yangtao2020712	Aveca05vR1g11300.1
GWHTABKE011004	Yangtao2020713	Aveca05vR1g11310.1
